fips,cancer_incidence_rate_per_100000,cancer_mortality_rate_per_100000,breast_cancer_incidence_rate_per_100000,breast_cancer_mortality_rate_per_100000,colorectal_cancer_incidence_rate_per_100000,colorectal_cancer_mortality_rate_per_100000,leukemia_cancer_incidence_rate_per_100000,leukemia_cancer_mortality_rate_per_100000,lung_cancer_incidence_rate_per_100000,lung_cancer_mortality_rate_per_100000,non_hodgkin_lymphoma_cancer_incidence_rate_per_100000,non_hodgkin_lymphoma_cancer_mortality_rate_per_100000,prostate_cancer_incidence_rate_per_100000,prostate_cancer_mortality_rate_per_100000,median_household_income,over_65_percent,uv_exposure,low_income_low_access_share,non_english_speaking,population_in_poverty_percent,population_over_25_no_high_school_diploma_percent,population_uninsured_percent,population_minority_percent,walkability_index,hospital_beds_per_100000,median_aqi,pesticide_mass,population
51003,,134.4200619587947,135.8,14.41,29.822372072040253,,14.7,4.57,40.39309708817822,27.803400262631644,21.9,4.13,90.9,15.16,75394.0,18.56017791010761,4192.0,3.526321107406285,3.8,11.032080794714158,4.973396190003584,6.365616298624321,23.356215366801752,8.171670349071892,261.90279271083176,45.0,14845.6,108819.0
51005,432.7,134.4200619587947,,17.901163960379396,46.2,16.03,9.131338987192404,5.767699511626214,61.4,41.74,16.7,5.0592975116944015,87.7,18.668440836763804,47794.0,24.17831004657352,,7.895384615384615,0.4,23.0938123752495,7.904191616766468,5.41583499667332,8.629407850964737,6.818297788891796,1397.2055888223554,,2679.75,15030.0
51007,453.2,187.5,129.8,17.901163960379396,29.822372072040253,,17.0,5.767699511626214,70.4,58.15,24.6,5.0592975116944015,,18.668440836763804,58526.0,19.475713184271395,4271.0,6.15445232466509,2.5,21.01002313030069,10.277563608326908,6.784888203546647,27.039321511179647,3.944245630263731,,,42487.85,12970.0
51009,,159.35,,12.27,45.6,15.49,14.0,5.767699511626214,61.8,40.37,16.5,6.98,,17.52,49170.0,20.832546724561077,4260.0,3.866720242326832,0.7,19.7501730539299,9.634384242653072,8.646403624693223,25.25643445975709,5.877935303240042,,,5248.5,31782.0
51011,,172.06,137.1,17.901163960379396,48.6,16.18,9.131338987192404,5.767699511626214,67.9,46.03,,5.0592975116944015,,18.668440836763804,56176.0,20.443910459086887,4320.0,2.0436786215187337,0.6,20.760085999747066,8.73276843303402,7.676742127229037,23.181990641204,4.645331792791487,,,11340.45,15814.0
51013,,134.4200619587947,126.1,15.6,29.822372072040253,,10.0,5.36,40.39309708817822,27.803400262631644,18.9,4.07,,17.18,117374.0,10.756067232293155,,0.0785061673096466,8.3,10.265867007283216,3.732542696904845,5.912009271086223,39.18556552780057,14.171258209016242,196.6722214233148,42.0,,236434.0
51015,469.2,134.4200619587947,128.1,17.95,37.3,11.89,12.1,3.82,40.39309708817822,27.803400262631644,25.2,6.16,102.6,14.4,61305.0,21.006151490350344,,7.505084745762712,1.1,15.308762573593471,8.336193468331706,6.998970351400587,9.8146632521055,4.6800712172478685,322.0952028935766,,173085.19999999998,75754.0
51017,482.5,171.41,142.5,17.901163960379396,63.3,,9.131338987192404,5.767699511626214,69.2,48.9,,5.0592975116944015,,18.668440836763804,46137.0,26.81261770244821,,10.484041428873388,1.1,31.52071563088512,9.910546139359695,9.486817325800375,8.192090395480225,4.1051673115486,588.5122410546139,,7449.099999999999,4248.0
51019,434.9,162.44,126.0,20.92,38.9,14.76,15.1,6.88,59.8,43.1,23.1,7.07,,18.668440836763804,61541.0,21.505730386880263,4297.0,1.4740046463189935,1.1,14.144241119483317,5.921610840245679,6.307857911733046,12.89178750079149,5.433483510288122,63.31919204710948,,13030.9,78965.0
51021,,161.8,,17.901163960379396,38.8,,9.131338987192404,5.767699511626214,63.3,39.4,,5.0592975116944015,,18.668440836763804,50511.0,22.955478370697826,,5.202227432590856,0.0,15.377328702241869,8.904325860435744,6.362488159141143,6.315124723713293,4.078692931995502,,,6743.650000000001,6334.0
51023,,134.4200619587947,127.6,19.48,40.5,13.84,9.9,7.14,57.7,27.803400262631644,,5.0592975116944015,89.0,15.87,68410.0,22.53887559808613,4194.0,10.845299867261977,0.8,12.43421052631579,4.712918660287081,4.955143540669856,7.251794258373205,5.331868440581452,,,18192.5,33440.0
51025,508.8,194.02,142.6,37.05,43.4,15.2,14.4,5.767699511626214,68.1,47.25,14.0,5.0592975116944015,151.9,36.96,,21.449559255631733,4301.0,10.060800734197546,1.2,25.54480901077375,17.33594515181195,7.088638589618021,59.41478942213516,4.768566856741134,,,58230.85,16336.0
51027,,195.82,,25.33,29.822372072040253,23.35,11.9,5.767699511626214,40.39309708817822,58.64,16.9,5.0592975116944015,,18.668440836763804,,22.25133339571442,,1.1121254875923312,0.3,36.68943576307663,20.777580237671938,9.647234958360624,5.305511368952934,4.694785738040474,626.9299148498175,,2220.7,21374.0
51029,,134.4200619587947,121.3,17.901163960379396,43.4,,9.131338987192404,5.767699511626214,65.1,41.56,17.9,5.0592975116944015,,18.668440836763804,46261.0,19.488500029262013,4280.0,5.004082584859442,0.9,24.89611985720138,13.208872242055364,9.08292854216656,38.83654240065548,4.31593546615761,,,11327.65,17087.0
51031,,169.19,116.4,27.48,39.8,15.83,13.9,5.767699511626214,66.6,44.13,19.4,8.93,,17.72,50258.0,20.02851676713713,4348.0,2.231866088034718,2.0,23.40901707396311,8.078547449734685,8.150741796917302,20.921921813522,6.5139145669850285,,,18404.2,55406.0
51033,479.7,171.92,133.9,24.14,45.2,11.8,8.7,5.767699511626214,61.5,39.73,17.1,5.0592975116944015,114.5,18.668440836763804,64715.0,16.18325103822635,4180.0,1.5169031354002451,1.2,11.935515516170172,8.12923056799974,5.830417579542853,36.83332788332625,4.7348043112188245,,46.0,76637.75,30581.0
51035,,134.4200619587947,,17.901163960379396,29.822372072040253,12.28,10.4,5.767699511626214,60.0,42.08,20.5,5.0592975116944015,,18.668440836763804,,24.52609407910133,4203.0,1.7009520005325878,1.4,24.66985389990305,14.416101099929794,11.343652836749024,5.800541606766741,4.800799201881397,,13.0,29222.7,29911.0
51036,472.7,134.4200619587947,117.2,17.901163960379396,58.4,,9.131338987192404,5.767699511626214,40.39309708817822,27.803400262631644,,5.0592975116944015,149.6,18.668440836763804,59192.0,24.895908111988515,4203.0,0.7166482910694597,0.8,19.62670495333812,14.486719310839913,7.867910983488873,57.20028715003589,4.297545865863331,,40.0,30456.1,6965.0
51037,458.2,184.88,111.4,17.901163960379396,63.9,23.2,9.131338987192404,5.767699511626214,73.6,49.23,25.1,5.0592975116944015,94.3,18.668440836763804,,22.13670208315904,4353.0,14.603527729222948,1.0,32.41027357148833,11.285869656153269,11.67071028193759,32.07562954906718,4.421496486231418,,,31331.55,11953.0
51041,450.8,134.4200619587947,130.9,20.58,29.822372072040253,13.74,13.5,6.75,57.5,39.49,17.9,4.83,122.3,20.3,80214.0,14.9012912482066,4236.0,8.191034543821702,4.9,11.327690100430416,4.9971305595408895,7.458249641319943,39.10301291248207,6.978678065531756,241.31994261119084,45.0,7719.7,348500.0
51043,,134.4200619587947,115.1,17.901163960379396,44.6,,9.131338987192404,5.767699511626214,40.39309708817822,27.803400262631644,15.3,5.0592975116944015,99.1,18.668440836763804,77936.0,21.00289695130363,,0.0570044178423827,2.3,10.83597737618982,6.0698027314112295,8.628776382949372,14.657194095737344,5.827891866904699,,,26113.4,14498.0
51045,,134.4200619587947,120.4,17.901163960379396,52.3,,9.131338987192404,5.767699511626214,40.39309708817822,27.803400262631644,,5.0592975116944015,,18.668440836763804,55484.0,21.8694885361552,4140.0,3.603082851637765,0.0,15.167548500881834,6.427591612776798,5.153831079757006,1.7832647462277091,4.79082730312126,,,3912.75,5103.0
51047,446.2,172.0,126.4,25.95,29.822372072040253,13.7,14.7,8.68,63.4,39.75,20.8,6.72,100.6,23.92,73116.0,15.756233753730625,4138.0,2.880764205701557,5.5,13.7229228843747,8.759025705208433,9.305863098103398,31.007990757677867,6.013511727714648,134.78386444594204,14.0,74287.55,51935.0
51049,431.8,134.4200619587947,,17.901163960379396,45.2,,9.131338987192404,5.767699511626214,74.3,27.803400262631644,,5.0592975116944015,105.2,18.668440836763804,46221.0,22.26162731786402,4276.0,19.46876243533625,0.5,17.31685074475631,10.477252001215929,11.66278245009626,36.60958557097984,4.337897676769978,,,6800.2,9869.0
51051,,211.03,115.1,17.901163960379396,29.822372072040253,21.5,9.131338987192404,5.767699511626214,63.4,64.65,19.4,5.0592975116944015,,18.668440836763804,,22.232167446984302,,0.0,0.0,35.3690443404021,16.13191958138254,8.083172679702562,2.5337372624621315,4.674175579256618,172.12889011291654,,3673.8,14524.0
51053,447.1,159.22,132.2,21.09,38.3,16.28,12.6,5.767699511626214,82.7,51.81,19.2,5.0592975116944015,122.8,18.668440836763804,55880.0,17.63926654116991,4259.0,8.246134066640478,1.5,16.067071045109113,11.050686746147946,8.711566617862372,37.94185316879314,4.625300268443196,439.2386530014641,,91364.15,28686.0
51057,509.1,199.96,172.6,40.31,40.7,,9.131338987192404,5.767699511626214,69.2,55.63,21.6,5.0592975116944015,145.9,18.668440836763804,52681.0,22.846715328467152,4169.0,16.572504708097927,1.4,26.8978102189781,12.326642335766422,10.054744525547443,45.30109489051095,5.066418992305546,611.3138686131387,,72997.20000000001,10960.0
51059,,134.4200619587947,123.3,17.33,29.822372072040253,,8.1,4.72,40.39309708817822,27.803400262631644,14.5,4.54,,15.46,121133.0,13.51372278128722,4109.0,1.5701758116195783,14.3,9.90944278034763,4.986171514973827,7.985199736567143,49.99647654203485,11.966769389603986,193.48569171569784,45.0,2047.55,1149439.0
51061,,134.4200619587947,123.0,23.64,29.822372072040253,15.36,15.3,6.12,40.39309708817822,40.74,17.7,5.59,109.0,14.51,97469.0,16.47406649325544,,1.1563885097311473,3.9,8.987534291359287,5.623072221511521,7.8717325487186045,20.530752064588576,6.380368467945222,154.93298082526687,43.0,79085.59999999999,70353.0
51063,,161.9,117.9,17.901163960379396,36.6,14.34,9.131338987192404,5.767699511626214,40.39309708817822,27.803400262631644,13.9,5.0592975116944015,88.4,32.64,49729.0,23.170112901179756,4208.0,9.3919759146541,0.9,20.36026893314728,8.137764810351388,8.841811493086388,6.767728022326526,5.574875526575195,,,17321.05,15766.0
51065,466.9,134.4200619587947,161.9,18.8,29.822372072040253,,12.9,5.767699511626214,40.39309708817822,27.803400262631644,21.1,5.0592975116944015,106.5,18.668440836763804,74931.0,20.016373311502253,4231.0,3.156747499124207,1.4,9.448144978230935,5.533435046329029,7.915007628474677,22.494697279797567,5.508377089536565,,,3926.95,26873.0
51067,,134.4200619587947,120.3,22.67,45.7,14.51,5.8,5.84,58.2,43.17,18.7,6.28,,12.49,52639.0,23.463925592644628,4294.0,7.943517512776225,1.1,22.882395831480856,8.45618964628052,9.46986537674948,12.912806103394924,4.984854682051749,65.80000355675695,,52161.7,56231.0
51069,,163.9,121.1,27.85,29.822372072040253,14.86,12.0,6.96,59.3,40.82,,5.75,,19.77,73250.0,17.312103936220954,,4.974139582402145,3.5,10.778613123764964,8.022349921638995,8.157494264882912,17.156517591477957,5.4606903651333365,,44.0,225892.5,88054.0
51071,,184.23,115.5,25.11,45.3,15.45,9.131338987192404,5.767699511626214,79.7,50.23,,5.0592975116944015,,18.668440836763804,52478.0,21.485680190930783,4111.0,0.3644567858382506,1.0,18.85441527446301,7.285202863961813,8.08472553699284,5.363961813842482,5.360255342847092,4343.6754176610975,43.0,5307.349999999999,16760.0
51073,523.0,195.26,138.3,20.89,37.1,15.2,11.1,8.22,81.6,54.49,23.8,7.41,126.3,17.47,66701.0,19.19865103581179,4177.0,1.5600412393510228,0.2,11.71778812697393,7.997430544403404,6.078368395696162,15.711150366682723,5.893678856852022,179.32658851239228,,23777.7,37362.0
51075,508.8,165.27,139.5,21.81,44.8,13.86,14.9,5.767699511626214,67.9,27.803400262631644,16.1,5.0592975116944015,126.0,22.79,89741.0,22.29890933878664,4231.0,2.3760187871252936,1.0,8.282208588957054,5.18490115882754,3.5915132924335382,22.448023176550784,5.117901728682546,485.6850715746421,,18135.25,23472.0
51077,,171.49,,17.901163960379396,38.5,13.79,16.3,5.767699511626214,60.3,41.41,,5.0592975116944015,,18.668440836763804,,25.078269759120825,4156.0,9.045258481941673,2.1,26.45198389879241,12.957638489553384,11.781994760718163,10.51051051051051,4.531117576403769,,,18602.15,15651.0
51079,,134.4200619587947,127.4,26.62,29.822372072040253,,9.131338987192404,5.767699511626214,60.9,27.803400262631644,22.6,5.0592975116944015,,18.668440836763804,64979.0,17.376102158710854,4127.0,6.520675976742923,2.7,17.08219316914969,8.371338806121415,10.788486875443397,18.91659065572109,5.7686415936644,,,3245.2,19734.0
51081,528.9,254.4,143.1,17.901163960379396,58.7,22.84,9.131338987192404,5.767699511626214,95.3,54.25,,5.0592975116944015,171.4,18.668440836763804,,15.250372708936244,4282.0,0.253205913583272,0.9,17.091993335087256,16.925370516530737,7.690958519687801,63.82530912917653,4.058009549112617,,,83989.2,11403.0
51083,450.6,182.35,139.7,33.91,49.0,23.78,10.4,5.767699511626214,64.8,50.53,13.2,5.0592975116944015,144.3,18.93,,24.2396850852894,4382.0,10.347396595016694,1.2,25.08237352383729,12.660737716868349,7.105992127132235,40.26534480244933,4.850752848703816,559.8483743986004,,48295.4,34295.0
51085,463.6,134.4200619587947,150.4,24.94,29.822372072040253,13.99,12.9,6.77,63.4,41.13,17.4,3.65,102.1,13.65,88652.0,17.823687322833166,4204.0,3.971440873997377,1.1,8.596932549888303,4.23698586419869,4.847096810527699,16.58093825677223,6.229652749183352,248.7375396572115,49.0,90563.75,106538.0
51087,445.5,159.96,138.1,22.38,39.2,13.44,10.5,5.27,58.7,40.56,18.7,4.96,119.4,18.72,68572.0,15.452501848059237,4214.0,4.725756267613664,5.6,14.39365479465335,5.250608950665908,7.2050073316448335,47.6899259564464,9.327774570553292,484.13092742277536,45.0,12158.4,330076.0
51089,,168.8,118.2,21.55,41.9,16.04,16.2,6.04,59.2,42.87,18.6,4.11,97.1,17.99,,24.006505721899984,4335.0,14.454026703107976,2.3,30.87670481266656,14.5575325286095,9.386267440037624,30.463238752155508,5.134133261029367,,,7530.2,51032.0
