Mortality, US by County, All Races, Leukemia: Total (Both Sexes), 2014 - 2018
Area,County FIPS,"Age-Adjusted Rate per 100,000",Lower CI,Upper CI,Count
"Holt, Missouri","29087","no data/suppressed","undefined","undefined","undefined"
"Pawnee, Nebraska","31133","no data/suppressed","undefined","undefined","undefined"
"Richardson, Nebraska","31147","no data/suppressed","undefined","undefined","undefined"
"Mariposa, California","6043","no data/suppressed","undefined","undefined","undefined"
"Manassas, Virginia","51683","no data/suppressed","undefined","undefined","undefined"
"Garfield, Utah","49017","no data/suppressed","undefined","undefined","undefined"
"Norton, Kansas","20137","no data/suppressed","undefined","undefined","undefined"
"Jewell, Kansas","20089","no data/suppressed","undefined","undefined","undefined"
"Washington, Kansas","20201","no data/suppressed","undefined","undefined","undefined"
"Beaver, Utah","49001","no data/suppressed","undefined","undefined","undefined"
"Northumberland, Virginia","51133","no data/suppressed","undefined","undefined","undefined"
"Iron, Utah","49021","no data/suppressed","undefined","undefined","undefined"
"King and Queen, Virginia","51097","no data/suppressed","undefined","undefined","undefined"
"Mathews, Virginia","51115","no data/suppressed","undefined","undefined","undefined"
"New Kent, Virginia","51127","no data/suppressed","undefined","undefined","undefined"
"San Miguel, Colorado","8113","no data/suppressed","undefined","undefined","undefined"
"Radford, Virginia","51750","no data/suppressed","undefined","undefined","undefined"
"Prince George, Virginia","51149","no data/suppressed","undefined","undefined","undefined"
"Hopewell, Virginia","51670","no data/suppressed","undefined","undefined","undefined"
"Colonial Heights, Virginia","51570","no data/suppressed","undefined","undefined","undefined"
"Dinwiddie, Virginia","51053","no data/suppressed","undefined","undefined","undefined"
"Dolores, Colorado","8033","no data/suppressed","undefined","undefined","undefined"
"Sussex, Virginia","51183","no data/suppressed","undefined","undefined","undefined"
"Patrick, Virginia","51141","no data/suppressed","undefined","undefined","undefined"
"Floyd, Virginia","51063","no data/suppressed","undefined","undefined","undefined"
"Harding, New Mexico","35021","no data/suppressed","undefined","undefined","undefined"
"Wythe, Virginia","51197","no data/suppressed","undefined","undefined","undefined"
"Archuleta, Colorado","8007","no data/suppressed","undefined","undefined","undefined"
"Carroll, Virginia","51035","no data/suppressed","undefined","undefined","undefined"
"Rio Arriba, New Mexico","35039","no data/suppressed","undefined","undefined","undefined"
"Taos, New Mexico","35055","no data/suppressed","undefined","undefined","undefined"
"Union, New Mexico","35059","no data/suppressed","undefined","undefined","undefined"
"La Paz, Arizona","4012","no data/suppressed","undefined","undefined","undefined"
"Mora, New Mexico","35033","no data/suppressed","undefined","undefined","undefined"
"San Miguel, New Mexico","35047","no data/suppressed","undefined","undefined","undefined"
"Socorro, New Mexico","35053","no data/suppressed","undefined","undefined","undefined"
"Cibola, New Mexico","35006","no data/suppressed","undefined","undefined","undefined"
"De Baca, New Mexico","35011","no data/suppressed","undefined","undefined","undefined"
"Torrance, New Mexico","35057","no data/suppressed","undefined","undefined","undefined"
"Curry, New Mexico","35009","no data/suppressed","undefined","undefined","undefined"
"Lincoln, New Mexico","35027","no data/suppressed","undefined","undefined","undefined"
"Graham, Arizona","4009","no data/suppressed","undefined","undefined","undefined"
"Grant, New Mexico","35017","no data/suppressed","undefined","undefined","undefined"
"Otero, New Mexico","35035","no data/suppressed","undefined","undefined","undefined"
"Santa Cruz, Arizona","4023","no data/suppressed","undefined","undefined","undefined"
"Hudspeth, Texas","48229","no data/suppressed","undefined","undefined","undefined"
"Culberson, Texas","48109","no data/suppressed","undefined","undefined","undefined"
"Reeves, Texas","48389","no data/suppressed","undefined","undefined","undefined"
"Calhoun, Texas","48057","no data/suppressed","undefined","undefined","undefined"
"DeSoto, Florida","12027","no data/suppressed","undefined","undefined","undefined"
"Aransas, Texas","48007","no data/suppressed","undefined","undefined","undefined"
"Wrangell-Petersburg, Alaska","2280","no data/suppressed","undefined","undefined","undefined"
"Prince of Wales-Outer Ketchikan, Alaska","2201","no data/suppressed","undefined","undefined","undefined"
"Valdez-Cordova, Alaska","2261","no data/suppressed","undefined","undefined","undefined"
"Skagway-Hoonah-Angoon, Alaska","2232","no data/suppressed","undefined","undefined","undefined"
"Northwest Arctic, Alaska","2188","no data/suppressed","undefined","undefined","undefined"
"Nome, Alaska","2180","no data/suppressed","undefined","undefined","undefined"
"Bethel, Alaska","2050","no data/suppressed","undefined","undefined","undefined"
"Chouteau, Montana","30015","no data/suppressed","undefined","undefined","undefined"
"Lake of the Woods, Minnesota","27077","no data/suppressed","undefined","undefined","undefined"
"Roseau, Minnesota","27135","no data/suppressed","undefined","undefined","undefined"
"Beltrami, Minnesota","27007","no data/suppressed","undefined","undefined","undefined"
"Cook, Minnesota","27031","no data/suppressed","undefined","undefined","undefined"
"Pennington, Minnesota","27113","no data/suppressed","undefined","undefined","undefined"
"Clearwater, Minnesota","27029","no data/suppressed","undefined","undefined","undefined"
"Martin, Indiana","18101","no data/suppressed","undefined","undefined","undefined"
"Mahnomen, Minnesota","27087","no data/suppressed","undefined","undefined","undefined"
"Hubbard, Minnesota","27057","no data/suppressed","undefined","undefined","undefined"
"Ontonagon, Michigan","26131","no data/suppressed","undefined","undefined","undefined"
"Alger, Michigan","26003","no data/suppressed","undefined","undefined","undefined"
"Aitkin, Minnesota","27001","no data/suppressed","undefined","undefined","undefined"
"Grand Isle, Vermont","50013","no data/suppressed","undefined","undefined","undefined"
"Pepin, Wisconsin","55091","no data/suppressed","undefined","undefined","undefined"
"Lamoille, Vermont","50015","no data/suppressed","undefined","undefined","undefined"
"Wadena, Minnesota","27159","no data/suppressed","undefined","undefined","undefined"
"Iron, Wisconsin","55051","no data/suppressed","undefined","undefined","undefined"
"Iron, Michigan","26071","no data/suppressed","undefined","undefined","undefined"
"Nicholas, West Virginia","54067","no data/suppressed","undefined","undefined","undefined"
"Orange, Vermont","50017","no data/suppressed","undefined","undefined","undefined"
"Forest, Wisconsin","55041","no data/suppressed","undefined","undefined","undefined"
"Sawyer, Wisconsin","55113","no data/suppressed","undefined","undefined","undefined"
"Florence, Wisconsin","55037","no data/suppressed","undefined","undefined","undefined"
"Kanabec, Minnesota","27065","no data/suppressed","undefined","undefined","undefined"
"Grant, Minnesota","27051","no data/suppressed","undefined","undefined","undefined"
"Teller, Colorado","8119","no data/suppressed","undefined","undefined","undefined"
"Polk, Wisconsin","55095","no data/suppressed","undefined","undefined","undefined"
"Stevens, Minnesota","27149","no data/suppressed","undefined","undefined","undefined"
"Montmorency, Michigan","26119","no data/suppressed","undefined","undefined","undefined"
"Cheyenne, Colorado","8017","no data/suppressed","undefined","undefined","undefined"
"Taylor, Wisconsin","55119","no data/suppressed","undefined","undefined","undefined"
"Oscoda, Michigan","26135","no data/suppressed","undefined","undefined","undefined"
"Meeker, Minnesota","27093","no data/suppressed","undefined","undefined","undefined"
"Menominee, Wisconsin","55078","no data/suppressed","undefined","undefined","undefined"
"Washakie, Wyoming","56043","no data/suppressed","undefined","undefined","undefined"
"Fayette, Illinois","17051","no data/suppressed","undefined","undefined","undefined"
"Benzie, Michigan","26019","no data/suppressed","undefined","undefined","undefined"
"Ogemaw, Michigan","26129","no data/suppressed","undefined","undefined","undefined"
"Missaukee, Michigan","26113","no data/suppressed","undefined","undefined","undefined"
"Renville, Minnesota","27129","no data/suppressed","undefined","undefined","undefined"
"Redwood, Minnesota","27127","no data/suppressed","undefined","undefined","undefined"
"Hot Springs, Wyoming","56017","no data/suppressed","undefined","undefined","undefined"
"Trempealeau, Wisconsin","55121","no data/suppressed","undefined","undefined","undefined"
"Fall River, South Dakota","46047","no data/suppressed","undefined","undefined","undefined"
"Jersey, Illinois","17083","no data/suppressed","undefined","undefined","undefined"
"Wabasha, Minnesota","27157","no data/suppressed","undefined","undefined","undefined"
"Nicollet, Minnesota","27103","no data/suppressed","undefined","undefined","undefined"
"Waushara, Wisconsin","55137","no data/suppressed","undefined","undefined","undefined"
"Bracken, Kentucky","21023","no data/suppressed","undefined","undefined","undefined"
"Dodge, Minnesota","27039","no data/suppressed","undefined","undefined","undefined"
"Cottonwood, Minnesota","27033","no data/suppressed","undefined","undefined","undefined"
"Watonwan, Minnesota","27165","no data/suppressed","undefined","undefined","undefined"
"Frontier, Nebraska","31063","no data/suppressed","undefined","undefined","undefined"
"Nantucket, Massachusetts","25019","no data/suppressed","undefined","undefined","undefined"
"Schuyler, New York","36097","no data/suppressed","undefined","undefined","undefined"
"Houston, Minnesota","27055","no data/suppressed","undefined","undefined","undefined"
"Morrill, Nebraska","31123","no data/suppressed","undefined","undefined","undefined"
"Newton, Arkansas","5101","no data/suppressed","undefined","undefined","undefined"
"Faribault, Minnesota","27043","no data/suppressed","undefined","undefined","undefined"
"Jackson, Minnesota","27063","no data/suppressed","undefined","undefined","undefined"
"Richland, Wisconsin","55103","no data/suppressed","undefined","undefined","undefined"
"Hancock, Iowa","19081","no data/suppressed","undefined","undefined","undefined"
"Lancaster, Virginia","51103","no data/suppressed","undefined","undefined","undefined"
"Allamakee, Iowa","19005","no data/suppressed","undefined","undefined","undefined"
"Howard, Iowa","19089","no data/suppressed","undefined","undefined","undefined"
"Mitchell, Iowa","19131","no data/suppressed","undefined","undefined","undefined"
"Winnebago, Iowa","19189","no data/suppressed","undefined","undefined","undefined"
"Emmet, Iowa","19063","no data/suppressed","undefined","undefined","undefined"
"Loup, Nebraska","31115","no data/suppressed","undefined","undefined","undefined"
"Chickasaw, Iowa","19037","no data/suppressed","undefined","undefined","undefined"
"Palo Alto, Iowa","19147","no data/suppressed","undefined","undefined","undefined"
"O'Brien, Iowa","19141","no data/suppressed","undefined","undefined","undefined"
"Clayton, Iowa","19043","no data/suppressed","undefined","undefined","undefined"
"Bremer, Iowa","19017","no data/suppressed","undefined","undefined","undefined"
"Butler, Iowa","19023","no data/suppressed","undefined","undefined","undefined"
"Platte, Wyoming","56031","no data/suppressed","undefined","undefined","undefined"
"Pocahontas, Iowa","19151","no data/suppressed","undefined","undefined","undefined"
"Cherokee, Iowa","19035","no data/suppressed","undefined","undefined","undefined"
"Cameron, Pennsylvania","42023","no data/suppressed","undefined","undefined","undefined"
"Rock, Nebraska","31149","no data/suppressed","undefined","undefined","undefined"
"Forest, Pennsylvania","42053","no data/suppressed","undefined","undefined","undefined"
"Delaware, Iowa","19055","no data/suppressed","undefined","undefined","undefined"
"Buchanan, Iowa","19019","no data/suppressed","undefined","undefined","undefined"
"Box Butte, Nebraska","31013","no data/suppressed","undefined","undefined","undefined"
"Montour, Pennsylvania","42093","no data/suppressed","undefined","undefined","undefined"
"Grundy, Iowa","19075","no data/suppressed","undefined","undefined","undefined"
"Ohio, Indiana","18115","no data/suppressed","undefined","undefined","undefined"
"Hamilton, Iowa","19079","no data/suppressed","undefined","undefined","undefined"
"Ida, Iowa","19093","no data/suppressed","undefined","undefined","undefined"
"Antelope, Nebraska","31003","no data/suppressed","undefined","undefined","undefined"
"Pierce, Nebraska","31139","no data/suppressed","undefined","undefined","undefined"
"Jones, Iowa","19105","no data/suppressed","undefined","undefined","undefined"
"Benton, Iowa","19011","no data/suppressed","undefined","undefined","undefined"
"Grant, Nebraska","31075","no data/suppressed","undefined","undefined","undefined"
"Boone, Iowa","19015","no data/suppressed","undefined","undefined","undefined"
"Greene, Iowa","19073","no data/suppressed","undefined","undefined","undefined"
"Crawford, Iowa","19047","no data/suppressed","undefined","undefined","undefined"
"Wabaunsee, Kansas","20197","no data/suppressed","undefined","undefined","undefined"
"Hooker, Nebraska","31091","no data/suppressed","undefined","undefined","undefined"
"Thomas, Nebraska","31171","no data/suppressed","undefined","undefined","undefined"
"Garden, Nebraska","31069","no data/suppressed","undefined","undefined","undefined"
"Blaine, Nebraska","31009","no data/suppressed","undefined","undefined","undefined"
"Garfield, Nebraska","31071","no data/suppressed","undefined","undefined","undefined"
"Wheeler, Nebraska","31183","no data/suppressed","undefined","undefined","undefined"
"Henry, Ohio","39069","no data/suppressed","undefined","undefined","undefined"
"Cedar, Iowa","19031","no data/suppressed","undefined","undefined","undefined"
"Lee, Kentucky","21129","no data/suppressed","undefined","undefined","undefined"
"Noble, Indiana","18113","no data/suppressed","undefined","undefined","undefined"
"Greeley, Nebraska","31077","no data/suppressed","undefined","undefined","undefined"
"Boone, Nebraska","31011","no data/suppressed","undefined","undefined","undefined"
"Iowa, Iowa","19095","no data/suppressed","undefined","undefined","undefined"
"Arthur, Nebraska","31005","no data/suppressed","undefined","undefined","undefined"
"Audubon, Iowa","19009","no data/suppressed","undefined","undefined","undefined"
"McPherson, Nebraska","31117","no data/suppressed","undefined","undefined","undefined"
"Huerfano, Colorado","8055","no data/suppressed","undefined","undefined","undefined"
"Logan, Nebraska","31113","no data/suppressed","undefined","undefined","undefined"
"Custer, Nebraska","31041","no data/suppressed","undefined","undefined","undefined"
"Valley, Nebraska","31175","no data/suppressed","undefined","undefined","undefined"
"Putnam, Ohio","39137","no data/suppressed","undefined","undefined","undefined"
"Wyandot, Ohio","39175","no data/suppressed","undefined","undefined","undefined"
"Keokuk, Iowa","19107","no data/suppressed","undefined","undefined","undefined"
"Nance, Nebraska","31125","no data/suppressed","undefined","undefined","undefined"
"Madison, Iowa","19121","no data/suppressed","undefined","undefined","undefined"
"Newton, Indiana","18111","no data/suppressed","undefined","undefined","undefined"
"Adair, Iowa","19001","no data/suppressed","undefined","undefined","undefined"
"Putnam, Illinois","17155","no data/suppressed","undefined","undefined","undefined"
"Holmes, Ohio","39075","no data/suppressed","undefined","undefined","undefined"
"Mercer, Illinois","17131","no data/suppressed","undefined","undefined","undefined"
"Sherman, Nebraska","31163","no data/suppressed","undefined","undefined","undefined"
"Howard, Nebraska","31093","no data/suppressed","undefined","undefined","undefined"
"Polk, Nebraska","31143","no data/suppressed","undefined","undefined","undefined"
"Stark, Illinois","17175","no data/suppressed","undefined","undefined","undefined"
"Brooke, West Virginia","54009","no data/suppressed","undefined","undefined","undefined"
"Henry, Iowa","19087","no data/suppressed","undefined","undefined","undefined"
"Chaffee, Colorado","8015","no data/suppressed","undefined","undefined","undefined"
"Monroe, Iowa","19135","no data/suppressed","undefined","undefined","undefined"
"Hamilton, Nebraska","31081","no data/suppressed","undefined","undefined","undefined"
"Henderson, Illinois","17071","no data/suppressed","undefined","undefined","undefined"
"Adams, Iowa","19003","no data/suppressed","undefined","undefined","undefined"
"Carroll, Indiana","18015","no data/suppressed","undefined","undefined","undefined"
"Ballard, Kentucky","21007","no data/suppressed","undefined","undefined","undefined"
"Benton, Indiana","18007","no data/suppressed","undefined","undefined","undefined"
"Van Buren, Iowa","19177","no data/suppressed","undefined","undefined","undefined"
"Morgan, West Virginia","54065","no data/suppressed","undefined","undefined","undefined"
"Davis, Iowa","19051","no data/suppressed","undefined","undefined","undefined"
"Wayne, Iowa","19185","no data/suppressed","undefined","undefined","undefined"
"Ringgold, Iowa","19159","no data/suppressed","undefined","undefined","undefined"
"Page, Iowa","19145","no data/suppressed","undefined","undefined","undefined"
"Grand, Colorado","8049","no data/suppressed","undefined","undefined","undefined"
"Decatur, Tennessee","47039","no data/suppressed","undefined","undefined","undefined"
"Noble, Ohio","39121","no data/suppressed","undefined","undefined","undefined"
"Hayes, Nebraska","31085","no data/suppressed","undefined","undefined","undefined"
"Gosper, Nebraska","31073","no data/suppressed","undefined","undefined","undefined"
"Hampshire, West Virginia","54027","no data/suppressed","undefined","undefined","undefined"
"Hyde, North Carolina","37095","no data/suppressed","undefined","undefined","undefined"
"Fillmore, Nebraska","31059","no data/suppressed","undefined","undefined","undefined"
"Clark, Missouri","29045","no data/suppressed","undefined","undefined","undefined"
