latitude,longitude,oil_barrels_spilled,spill_count
45.77906,-108.485419,0.28,1
45.78611,-84.77444,0.48,1
45.792899,-108.474178,0.3,1
45.79417,-108.47889,2.0,1
45.794368,-108.479145,0.0,1
45.883706,-96.492211,0.0,1
45.89341,-95.3928,0.2,1
45.894167,-95.389444,1.19,1
45.89504,-95.39047,0.12,1
45.95307,-97.9057,400.0,1
45.97528,-86.24556,0.0,1
46.2199,-109.437,90.0,1
46.24913,-106.81986,183.0,1
46.359919,-89.506797,0.19,1
46.370782,-97.467557,6.32,2
46.38995,-104.452,25.0,1
46.39053,-104.45044,2.0,1
46.41379,-97.52251,2.02,1
46.41428,-92.03609,0.24,1
46.49535,-110.061642,0.36,1
46.6178,-96.4543,0.12,1
46.68329,-92.05718,104.0,1
46.683889,-92.054722,2.5,1
46.6869,-92.0645,0.71,1
46.6885,-92.05685,5.0,1
46.688674,-92.055463,4.76,1
46.68889,-92.05972,18.18,5
46.68904,-92.06135,2.0,1
46.6893,-92.0612,0.48,1
46.689722,-92.060556,13.9,1
46.69,-92.06,0.24,1
46.69354,-92.049,5.95,1
46.71782754,-105.44129948,3.6,1
46.8197,-95.1489,0.48,1
46.81973992,-95.14887905,1.0,1
46.851256,-102.770368,20.0,1
46.861678,-102.777616,200.0,1
46.877218,-96.879506,1.42,1
46.902916,-103.295787,150.0,1
46.93944,-92.93861,0.36,1
46.9803,-96.88275,20.0,1
47.03163,-104.77022,758.0,1
47.089551,-122.370318,0.27,1
47.0966335,-98.2676588,1.48,1
47.09855,-104.76009,0.5,1
47.0988,-104.759017,1.0,1
47.098889,-104.759167,0.23,1
47.104525,-103.368344,4200.0,1
47.12312,-96.94799,0.2,1
47.1375,-93.30972,0.01,1
47.261205,-93.591633,0.01,1
47.30177,-110.7567,1.25,1
47.303798,-95.187438,20.0,1
47.31006,-93.73207,5.0,1
47.324386,-93.762975,0.15,1
47.32444,-93.76306,13.57,3
47.325278,-93.764167,0.01,1
47.32556,-93.76389,3.36,2
47.372103,-94.57539,0.23,1
47.378551,-94.666629,0.02,1
47.38361,-94.63389,155.0,1
47.458331,-122.22436,0.19,1
47.4593167,-102.5044111,0.12,1
47.52353,-111.29504,0.24,1
47.524128,-111.293911,1.0,1
47.55403,-111.28258,0.16,1
47.582395,-115.300693,3.5,1
47.582544,-103.602865,390.0,1
47.634874,-117.669642,0.48,1
47.673856,-103.65985,1000.0,1
47.68412,-95.41216,0.24,1
47.685115,-95.412879,0.71,1
47.68857,-95.41732,3.0,1
47.68889,-95.41222,11.34,4
47.689461,-95.409416,0.24,1
47.6895,-95.4097,0.24,1
47.68973,-95.41198,0.21,1
47.6899,-95.41192,10.0,1
47.71696,-117.35583,0.71,1
47.732308,-103.743398,27.0,1
47.7606333,-104.3565111,0.0,1
47.7826,-103.56694,870.0,1
47.78822,-103.97761,65.0,1
47.80327,-102.8791,22.1,1
47.805537,-104.485472,1.5,1
47.86055,-103.9325,1.0,1
47.882222,-97.21214672,1.0,1
47.90556,-96.02083,0.6,1
47.907607,-103.650532,800.0,1
47.91906322,-104.0294472,4.0,1
47.921839,-103.563575,475.0,1
47.92555,-104.13833,3.0,1
47.934931,-103.647714,118.0,1
47.96935,-103.62392,800.0,1
47.97958,-103.6615,0.21,1
48.014962,-98.010309,0.06,1
48.112149,-103.778247,3.0,1
48.21111,-96.43556,33.33,1
48.2351,-102.5404,2.0,1
48.24063,-101.257672,0.24,1
48.24275,-101.25444,76.0,1
48.27904,-99.30399,0.24,1
48.284494,-102.926272,0.23,1
48.304045,-102.373875,5.0,1
48.323422,-99.614158,1.5,1
48.325686,-101.752403,9.0,1
48.325724,-101.752889,20.0,1
48.331143,-99.631503,2.0,1
48.365352,-100.119192,0.25,1
48.39475,-102.9138,40.0,1
48.39696,-102.91027,5.0,1
48.455641,-122.390712,10.42,3
48.524251,-102.856912,20600.0,1
48.7134237,-112.354933,10.0,1
48.720364,-101.20851,201.0,2
48.81835,-122.55443,0.29,1
48.85108984,-103.02299412,150.0,1
48.888796,-102.738899,31.0,1
48.96572,-101.65116,0.38,1
48.99555,-97.52554,3784.0,1
50.839319,-104.469536,1.0,1
63.42546,-145.7665,0.24,1
63.93074,-145.76661,2580.0,1
65.31111,-148.279,3.26,1
66.812823,-150.662681,0.0,1
67.7987,-149.8164,0.64,2
70.10762,-147.38633,0.01,1
70.15120454,-147.09653571,0.28,1
70.25666,-148.6203,308.0,1
70.257147,-148.621973,4.31,1
70.261265,-148.611844,6.0,1
