fips,cancer_incidence_rate_per_100000,cancer_mortality_rate_per_100000,breast_cancer_incidence_rate_per_100000,breast_cancer_mortality_rate_per_100000,colorectal_cancer_incidence_rate_per_100000,colorectal_cancer_mortality_rate_per_100000,leukemia_cancer_incidence_rate_per_100000,leukemia_cancer_mortality_rate_per_100000,lung_cancer_incidence_rate_per_100000,lung_cancer_mortality_rate_per_100000,non_hodgkin_lymphoma_cancer_incidence_rate_per_100000,non_hodgkin_lymphoma_cancer_mortality_rate_per_100000,prostate_cancer_incidence_rate_per_100000,prostate_cancer_mortality_rate_per_100000,median_household_income,over_65_percent,uv_exposure,low_income_low_access_share,non_english_speaking,population_in_poverty_percent,population_over_25_no_high_school_diploma_percent,population_uninsured_percent,population_minority_percent,walkability_index,hospital_beds_per_100000,median_aqi
2185,465.4,221.59,94.72712211538465,17.89862577381349,87.7,17.867083917052824,9.177907208946282,4.379132385897183,126.2,75.66,13.793140594678068,3.446831081230997,63.57977486627508,17.298615289888843,75431.0,35.7,,7.104984093319194,6.8,16.64,7.445333333333333,19.50933333333333,71.97866666666667,4.884131196417985,106.66666666666669,
2188,386.38141171471534,142.3434222986414,94.72712211538465,17.89862577381349,86.4,17.867083917052824,9.177907208946282,4.379132385897183,50.63688911980292,32.4473371830758,13.793140594678068,3.446831081230997,63.57977486627508,17.298615289888843,62949.0,,,29.21706765917852,3.4,35.19263198858477,8.535478012712414,23.11583863017253,89.51874432481515,6.118136367584045,220.5214684135426,
2195,386.38141171471534,142.3434222986414,94.72712211538465,17.89862577381349,53.6,17.867083917052824,9.177907208946282,4.379132385897183,50.63688911980292,32.4473371830758,13.793140594678068,3.446831081230997,101.4,17.298615289888843,60917.0,33.6,,5.023216547066273,10.3,16.573705179282868,8.764940239043826,15.179282868525895,39.505796217205614,8.226062467915208,366.0768761439903,
2198,386.38141171471534,142.3434222986414,94.72712211538465,17.89862577381349,26.56620142596993,17.867083917052824,9.177907208946282,4.379132385897183,50.63688911980292,32.4473371830758,13.793140594678068,3.446831081230997,63.57977486627508,17.298615289888843,,,,8.832523835222162,0.3,28.352792679078576,6.137582833701483,21.962764278952356,55.06468917639634,6.152275769958295,,
2220,386.38141171471534,142.3434222986414,111.8,17.89862577381349,26.56620142596993,17.867083917052824,9.177907208946282,4.379132385897183,57.1,32.4473371830758,13.793140594678068,3.446831081230997,104.4,17.298615289888843,71534.0,34.0,,6.249296250422249,3.1,12.766950636013538,3.3959621892869647,13.828918193488157,38.54592134438091,12.8988899067702,606.8386042712102,
2230,386.38141171471534,142.3434222986414,94.72712211538465,17.89862577381349,26.56620142596993,17.867083917052824,9.177907208946282,4.379132385897183,50.63688911980292,32.4473371830758,13.793140594678068,3.446831081230997,63.57977486627508,17.298615289888843,,,,0.1033057851239669,1.5,10.923076923076923,9.307692307692308,13.384615384615383,23.384615384615383,6.833333333,,
2240,442.2,167.59,119.2,17.89862577381349,46.5,17.867083917052824,9.177907208946282,4.379132385897183,64.6,32.4473371830758,13.793140594678068,3.446831081230997,100.4,17.298615289888843,71541.0,33.2,,9.887608479157777,5.0,17.14657791925915,5.947040949211402,16.53885110693098,27.116191578642745,5.196819856640343,,
2261,386.38141171471534,142.3434222986414,135.1,17.89862577381349,37.0,17.867083917052824,9.177907208946282,4.379132385897183,70.9,52.75,13.793140594678068,3.446831081230997,63.57977486627508,17.298615289888843,82306.0,37.2,,10.336239103362391,3.2,19.90324809951624,3.140877598152425,19.834139599170697,43.15825846579129,5.503888470873777,523.4795996920709,
2275,386.38141171471534,142.3434222986414,94.72712211538465,17.89862577381349,53.6,17.867083917052824,9.177907208946282,4.379132385897183,50.63688911980292,32.4473371830758,13.793140594678068,3.446831081230997,101.4,17.298615289888843,60917.0,33.6,,5.023216547066273,0.2,16.573705179282868,8.764940239043826,15.179282868525895,35.657370517928285,5.582930756008857,318.7250996015936,
2282,386.38141171471534,142.3434222986414,94.72712211538465,17.89862577381349,26.56620142596993,17.867083917052824,9.177907208946282,4.379132385897183,50.63688911980292,32.4473371830758,13.793140594678068,3.446831081230997,63.57977486627508,17.298615289888843,65833.0,32.2,,0.1510574018126888,7.9,17.08542713567839,4.0201005025125625,19.76549413735344,67.67169179229481,7.166666667,,
2290,612.8,252.63,123.1,17.89862577381349,138.6,17.867083917052824,9.177907208946282,4.379132385897183,71.3,56.22,13.793140594678068,3.446831081230997,63.57977486627508,17.298615289888843,,,,43.27129563350036,1.9,34.79736098020735,7.690857681432611,22.525918944392085,78.66163996229972,5.203385657249862,,5.0
4001,385.3515407149666,136.50366245559067,89.93279952194051,10.5,32.45151796636712,13.36,4.8,3.96,45.98183369222696,30.66690033939636,5.688098433783682,5.08,79.20000000000002,20.18,,,5329.0,35.33935512738052,15.2,47.9989960119363,11.795465320578966,25.905680899127088,81.8821987338595,4.334552072672269,99.0043785035,14.0
4003,385.3515407149666,136.50366245559067,89.93279952194051,20.85,32.45151796636712,14.54,11.3,6.11,45.98183369222696,30.66690033939636,13.9,3.6,79.20000000000002,20.12,48649.0,,5675.0,15.555098746821372,8.0,25.164106863225825,7.9158823808544625,7.300580503313772,45.35439173692286,6.0951926555290905,126.54023188497492,45.0
4005,385.3515407149666,136.50366245559067,89.93279952194051,14.87,32.45151796636712,11.49,13.0,4.76,45.98183369222696,30.66690033939636,15.6,3.51,79.20000000000002,17.8,57616.0,,5164.0,13.316371697874589,5.1,25.09736105838852,5.340447368791035,10.99863624221463,46.19202271992352,8.867040610802471,245.33580778044907,46.0
4007,385.3515407149666,136.50366245559067,89.93279952194051,19.86,32.45151796636712,14.55,10.9,7.87,45.98183369222696,30.66690033939636,5.688098433783682,3.42,79.20000000000002,17.64,,,5510.0,11.015541914659403,3.4,30.05422872636779,9.402741150689002,9.9450284143669,38.14768042194407,5.52247191010588,92.85740816402333,44.0
4009,385.3515407149666,136.50366245559067,113.4,17.17,32.45151796636712,11.278778244127816,13.7,0.97824901644737,45.98183369222696,30.66690033939636,18.8,3.453895214821698,79.20000000000002,18.241565170629706,51352.0,,5630.0,15.746910263299302,4.9,26.046888053467,9.247076023391813,6.756474519632414,49.11236424394319,5.243477036563822,65.26733500417711,
4011,385.3515407149666,136.50366245559067,121.3,91.74445536185856,32.45151796636712,11.278778244127816,0.0,0.97824901644737,45.98183369222696,30.66690033939636,5.688098433783682,3.453895214821698,79.20000000000002,18.241565170629706,60962.0,,5597.0,14.0571293113666,3.8,19.93660855784469,8.969889064976229,3.021658742736397,53.91442155309033,3.73768939401452,,
4012,385.3515407149666,136.50366245559067,89.93279952194051,21.25,32.45151796636712,11.16,0.0,0.97824901644737,45.98183369222696,42.43,5.688098433783682,3.453895214821698,79.20000000000002,18.241565170629706,,,5633.0,26.48738347405925,7.4,33.50130734490136,15.42666983598764,13.244592346089853,42.81911100546708,5.053322706333655,118.8495364868077,48.0
4013,385.3515407149666,136.50366245559067,121.5,18.84,32.45151796636712,12.66,11.1,6.21,45.98183369222696,30.66690033939636,16.2,4.74,79.20000000000002,16.91,61606.0,,5655.0,5.509288816664514,8.4,20.517501556275537,7.770704129982489,10.833626610351436,45.44485459163035,11.07851296746863,284.9451558756965,61.0
4015,431.2,183.3,112.7,25.81,37.5,17.21,14.9,5.83,73.8,51.7,16.9,5.1,79.20000000000002,21.3,,,5425.0,18.6961126152678,3.3,25.925364221461816,10.447966331434422,9.258855534175678,23.303064484023544,6.910660441934545,320.3821837173812,14.0
4017,385.3515407149666,136.50366245559067,89.93279952194051,14.17,32.45151796636712,13.83,10.3,5.11,45.98183369222696,30.66690033939636,14.6,4.32,79.20000000000002,26.2,,,5268.0,26.00303399752441,7.5,37.91749417344542,10.53767536342284,13.149422785682546,58.47956398327756,5.351802278284669,165.04792737891194,44.0
4019,385.3515407149666,136.50366245559067,111.8,17.32,32.45151796636712,11.7,11.1,5.5,45.98183369222696,30.66690033939636,15.1,4.92,79.20000000000002,18.02,51037.0,,5680.0,8.928930297277363,7.9,25.143864663218025,7.393622962880221,8.72913769793428,48.85351226219961,9.890744405600962,378.6317642391351,49.0
4021,385.3515407149666,136.50366245559067,89.93279952194051,16.18,32.45151796636712,12.04,10.5,5.06,45.98183369222696,30.66690033939636,13.8,3.9,79.20000000000002,14.06,55550.0,,5689.0,14.212949410543684,6.1,20.503218570065624,9.006186893795007,8.26728989920882,43.75981714142716,5.927296148301727,94.9595472328788,69.0
4023,385.3515407149666,136.50366245559067,89.93279952194051,12.92,32.45151796636712,11.62,10.7,0.97824901644737,45.98183369222696,30.66690033939636,5.688098433783682,3.453895214821698,79.20000000000002,18.09,,,5649.0,18.325601012231125,31.6,36.32441945314848,14.098381765892604,11.60449843327467,84.94441344379105,5.583891465006161,53.65497703566982,42.0
4025,385.3515407149666,136.50366245559067,122.3,22.34,32.45151796636712,13.15,9.6,6.14,45.98183369222696,30.66690033939636,14.7,5.66,79.20000000000002,19.58,50180.0,33.5,5398.0,12.979960480114483,3.5,22.05502676466032,6.303034475636414,9.652059415824713,19.88631473863577,7.156107043054255,172.12000206544002,42.0
4027,385.3515407149666,136.50366245559067,89.93279952194051,13.17,32.45151796636712,11.278778244127816,11.0,5.18,45.98183369222696,30.66690033939636,16.1,4.54,79.20000000000002,14.74,,,5625.0,10.30339564037987,19.8,30.88505221038923,16.17507585015878,12.135553552807282,69.40372102240823,9.905498430518234,215.16436953536763,40.0
5001,507.0,205.97,101.6471454084572,20.662377144987648,61.8,18.94,19.1,6.914068522071501,79.9,56.87,11.640785684180948,4.453198158831678,114.7,18.29260309018835,,32.9,4547.0,23.66054997633945,0.8,27.245087551376614,9.746072856258094,5.18551883339902,31.051179550700976,6.37002501269499,416.6432070266314,48.0
5003,514.6,215.93,136.3,23.88,52.6,21.4,23.4,6.914068522071501,87.8,67.94,22.1,4.453198158831678,117.9,18.29260309018835,,,4579.0,9.44035143916167,1.9,34.21,10.095,7.605,32.095,5.2123403287618935,165.0,45.0
5005,472.9,185.4,128.2,18.39,37.8,11.94,10.4,5.81,84.2,57.91,19.3,4.83,99.3,14.14,,,4432.0,5.61751740418664,0.4,24.521872675353347,8.6314880138219,5.735128260504403,6.738175797278815,5.960374261159732,643.1022484582344,
5007,440.7,159.37662511811922,124.0,18.46,39.1,12.74,13.0,5.19,61.0,40.06,16.8,6.21,105.6,18.36,64141.0,,4437.0,6.689738365132218,6.3,16.294102592226974,6.840334905487916,8.662571752403935,29.753573909546272,6.542928025308205,196.33651420423385,
5009,488.7,172.05,119.9,23.83,44.6,14.83,14.1,6.914068522071501,72.6,48.5,22.9,6.1,133.4,12.86,,32.4,4424.0,8.83126033113839,0.8,23.328447701532312,8.237175216522319,6.744836775483011,6.265156562291805,6.185662947614702,463.6908727514991,
5011,520.4,192.25,101.6471454084572,20.662377144987648,56.8,15.377787830153151,31.9,6.914068522071501,80.5,63.56,22.5,4.453198158831678,142.8,18.29260309018835,,,4571.0,10.210288494960029,3.8,30.34706154558075,11.605738084220269,10.735770476631188,44.64599722350764,5.339879429924096,305.4141601110597,
5013,497.1,227.73,101.6471454084572,20.662377144987648,60.8,15.377787830153151,13.38832773673606,6.914068522071501,111.8,85.23,11.640785684180948,4.453198158831678,117.8,18.29260309018835,,34.3,4571.0,24.70193740685544,1.2,22.751937984496124,11.724806201550388,8.255813953488373,27.887596899224803,4.152665641285467,,
5015,434.2,159.37662511811922,123.5,23.97,48.2,15.9,7.6,11.12,70.6,46.797557859683685,11.640785684180948,4.453198158831678,103.5,18.29260309018835,,33.1,4422.0,6.857101216935073,7.3,24.27125650345663,9.682132421067635,11.421138906706576,21.65918323711781,5.233926202153154,142.54151521630675,
5017,435.3,219.87,113.5,20.662377144987648,43.2,26.6,13.38832773673606,6.914068522071501,70.6,68.84,18.9,4.453198158831678,123.1,18.29260309018835,,33.0,4582.0,16.110169491525422,1.9,41.3112240007668,15.23051854691843,9.910859771877696,61.17128342758554,5.600468009103732,335.47397680437075,
5019,481.3,174.89,117.8,24.58,37.6,14.09,13.38832773673606,6.914068522071501,90.9,62.78,18.6,4.453198158831678,150.0,18.29260309018835,,,4566.0,10.70667536420961,1.9,29.64057114721812,6.454500693791683,8.902913925070498,31.79356340360772,6.193135284181818,111.90188442773376,35.0
5021,553.7,241.33,128.8,20.662377144987648,54.1,27.03,14.1,6.914068522071501,107.1,82.13,23.1,4.453198158831678,71.63514815925076,18.29260309018835,,32.9,4427.0,7.094447553317167,0.3,32.637661454792664,11.706322229775664,5.791978246091095,5.214140040788579,5.489586791414448,339.9048266485384,
5023,496.0,180.03,113.0,24.61,45.6,17.02,18.5,6.914068522071501,80.5,58.6,14.1,4.453198158831678,114.8,25.72,,32.8,4469.0,6.623026569118213,0.2,24.64988229661253,10.038702469776164,7.513067070981128,6.144515820133265,5.568813581636702,99.7486334437218,
5025,496.1,191.53,101.6471454084572,20.662377144987648,50.28901811701826,15.377787830153151,13.38832773673606,6.914068522071501,109.0,76.6,11.640785684180948,4.453198158831678,139.4,18.29260309018835,,33.7,4557.0,7.618828403728853,0.2,31.53912935631899,7.453801314647154,3.609078506759271,15.5773285377651,3.366480265814734,,
5027,422.1281669383949,178.99,101.6471454084572,25.03,50.28901811701826,20.98,13.38832773673606,6.914068522071501,60.2,52.73,11.640785684180948,4.453198158831678,128.9,23.97,,,4590.0,8.61029651352232,1.4,33.98814563928874,8.158340389500424,7.18458933107536,40.71549534292972,6.337135164171271,207.45131244707875,
5029,443.8,174.09,123.8,28.46,41.3,15.13,13.38832773673606,6.914068522071501,80.6,51.03,24.6,4.453198158831678,71.63514815925076,18.29260309018835,,33.1,4495.0,9.749447656653974,1.0,34.055994256999284,9.356305336204834,5.680784876764776,18.602536491983727,5.221642909538554,119.64584828906438,
5031,490.0,168.27,128.5,19.47,39.9,14.97,16.2,6.39,81.4,46.62,20.0,4.63,115.7,13.79,,,4469.0,9.12248685752206,2.4,26.05036624160028,6.790366791650242,8.480853677542378,25.249126795683942,6.718838989393421,787.4881968445467,
5033,460.5,185.17,101.6471454084572,23.4,45.5,16.11,14.8,6.82,83.1,59.27,16.8,4.24,71.63514815925076,19.73,46619.0,,4508.0,13.185252146961968,3.2,28.866567381729457,10.464526759403023,8.308248043347382,16.253683576792675,5.827973599171821,163.18641275072088,
5035,422.1281669383949,219.06,101.6471454084572,20.25,46.4,25.07,10.9,7.92,76.5,63.24,11.640785684180948,4.453198158831678,118.2,39.2,,,4508.0,10.62237240187026,1.2,32.74632603708067,10.384241747793556,7.9494016246047,58.77100514664848,8.887380219137434,549.8026084619995,42.0
5037,501.8,233.48,114.8,20.662377144987648,67.6,33.46,13.38832773673606,6.914068522071501,79.4,68.52,11.640785684180948,4.453198158831678,96.2,18.29260309018835,,33.3,4503.0,14.549524342473418,1.2,30.45970077220077,12.83180501930502,7.5470559845559855,27.769063706563703,5.816547044572244,150.82046332046332,
5039,512.6,210.36,136.0,20.662377144987648,69.8,24.86,13.38832773673606,6.914068522071501,81.5,59.11,11.640785684180948,4.453198158831678,111.5,18.29260309018835,,33.4,4557.0,26.786594381468703,0.2,23.29210008434073,9.05257239246556,6.873770030924936,47.14647174585325,5.408077682018434,351.4197357323588,
5041,444.7,164.06,121.7,20.662377144987648,55.0,15.377787830153151,13.38832773673606,6.914068522071501,79.6,65.25,11.640785684180948,4.453198158831678,117.6,18.29260309018835,,,4566.0,16.612853628536286,5.3,41.89634252036748,13.321199514647253,7.678973825619692,55.40821632865315,6.260564763021284,433.3506673600277,
5043,489.1,194.9,132.2,20.662377144987648,61.1,27.56,13.38832773673606,6.914068522071501,63.4,52.08,15.3,4.453198158831678,139.6,18.29260309018835,,,4569.0,9.19552650062132,0.3,32.63428790450638,8.481629524174561,4.67612111920276,33.844384821770795,4.823667711586531,268.30203142966656,
5045,483.1,166.42,121.7,11.95,44.2,16.25,15.1,6.07,75.5,49.63,24.3,6.35,115.1,15.31,51930.0,,4498.0,11.915716594399358,1.4,25.370192307692307,4.919871794871795,8.206730769230768,20.306891025641026,6.525465080868719,294.0705128205128,45.0
5047,465.7,182.57,101.6471454084572,20.662377144987648,42.3,15.377787830153151,14.1,6.914068522071501,91.2,72.59,19.3,4.453198158831678,71.63514815925076,18.29260309018835,,33.0,4505.0,1.8868965517241376,0.1,34.58532471183582,9.530503233061568,5.324711835816699,8.670227719988755,5.18141169863549,140.5678942929435,
5049,434.9,184.3,101.6471454084572,20.662377144987648,49.4,15.377787830153151,13.38832773673606,6.914068522071501,78.4,63.64,35.7,4.453198158831678,71.63514815925076,18.29260309018835,,34.0,4426.0,5.928950592078399,0.6,38.56597024632144,11.36492968051378,10.706446630355256,5.536135273554995,3.939492544558119,203.23550930818632,
5051,495.7,168.14,121.8,18.64,39.2,11.63,12.8,7.28,78.3,50.37,21.8,7.01,140.4,18.97,,32.5,4533.0,10.65462800966425,2.9,26.978181194026835,7.727956544127299,9.950223640237068,18.529325646436394,6.97406472972651,610.8457942509818,45.0
5053,519.6,197.97,128.6,20.662377144987648,47.1,21.25,23.2,6.914068522071501,79.0,62.77,21.1,4.453198158831678,140.6,18.29260309018835,51920.0,33.2,4541.0,12.462891390802666,0.4,18.90394426463328,6.8791486093587135,5.474792912392342,7.564869164518076,4.083867816661893,,
5055,473.3,175.82,101.6471454084572,20.07,50.5,15.94,19.8,8.56,86.3,56.6,15.2,4.453198158831678,85.7,14.27,47497.0,,4447.0,6.650035637918745,0.6,27.21419563245348,7.383233400446933,7.356682965683563,8.367812022921875,5.747712315764852,285.41717370621944,
5057,422.1281669383949,159.37662511811922,101.6471454084572,22.48,43.0,15.377787830153151,15.3,6.914068522071501,68.1,47.66,11.640785684180948,4.453198158831678,91.1,18.29260309018835,,32.3,4593.0,16.108629306913176,5.2,31.352846277944224,10.587693016824153,9.33394791426596,45.69255588845356,5.504390347429875,221.24913574556348,
5059,455.7,180.2,101.6471454084572,26.92,46.8,14.34,11.0,6.914068522071501,80.3,53.26,17.1,6.73,115.1,18.29260309018835,,33.6,4546.0,11.211007502353976,1.4,24.42748091603053,8.988029821486917,6.484094216888941,17.747349036148158,5.44659407353204,297.0267621112662,
5061,422.1281669383949,166.86,113.2,20.662377144987648,46.2,15.377787830153151,13.38832773673606,6.914068522071501,73.8,52.91,11.640785684180948,4.453198158831678,71.63514815925076,18.29260309018835,,,4591.0,16.121546159982596,5.0,33.04439586945052,9.240973844878267,10.235923720509534,36.217682972789625,5.902967610237284,150.74998115625235,
5063,484.9,173.33,101.6471454084572,20.662377144987648,48.4,14.74,10.7,6.914068522071501,91.4,53.2,11.640785684180948,4.453198158831678,106.0,18.29260309018835,,,4469.0,6.095996943815319,2.2,26.260476253824667,9.690035918584542,8.43155514167886,12.081947585472928,5.519706240099641,595.9824398031129,
5065,422.1281669383949,167.46,113.4,20.662377144987648,43.5,14.68,13.38832773673606,6.914068522071501,218.6782436010566,49.42,20.1,4.453198158831678,71.63514815925076,18.29260309018835,,34.1,4444.0,0.3212616822429907,0.1,29.3909973521624,13.702559576345983,5.185348631950574,10.583995292733157,5.572694643228852,183.87761106207708,
5067,485.3,216.68,119.1,20.662377144987648,53.7,24.86,13.38832773673606,6.914068522071501,108.0,76.18,11.640785684180948,4.453198158831678,87.8,18.29260309018835,,32.5,4483.0,14.2690448408068,0.2,30.39389638041164,12.059380175065058,7.410693162999764,23.545067423704754,5.345902274034717,786.6098888100307,44.0
5069,511.3,194.23,126.4,32.98,52.5,16.03,11.6,8.08,86.5,60.23,19.0,5.86,153.1,18.28,,32.5,4542.0,10.607606379544134,1.4,30.343643116128177,8.536030415571833,5.547318820369038,61.69869207169385,6.224894922134244,480.014092156834,
5071,448.8,185.97,101.6471454084572,22.93,39.0,17.16,17.1,6.914068522071501,90.5,60.72,20.8,4.453198158831678,71.63514815925076,18.29260309018835,,,4482.0,13.332028191072826,5.8,32.668555240793204,13.291784702549576,7.497639282341832,21.09537299338999,4.926609866616675,339.943342776204,
5073,422.1281669383949,169.41,101.6471454084572,20.662377144987648,50.28901811701826,15.377787830153151,13.38832773673606,6.914068522071501,79.9,52.96,11.640785684180948,4.453198158831678,71.63514815925076,18.29260309018835,,34.8,4603.0,11.353826030085022,1.6,38.73365041617122,15.17538644470868,7.431629013079667,41.57253269916766,5.236924559958207,,
5075,551.0,215.92,112.6,20.662377144987648,56.6,21.28,21.5,6.914068522071501,116.4,72.43,27.8,4.453198158831678,107.0,18.29260309018835,,,4456.0,16.813092161929372,0.2,29.132093755678035,11.168312034401309,6.450245291018108,6.280661377263643,5.700161977321136,151.41420870934527,
